,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
88,0.587,3.890830075,2.772798275,0.566407644,0.586148564,1.010753951,-0.016483751,18.33197369,-5.154467363,-5.546510676,1.03313508,1.597899313,0.00217464,-0.000254659,-19.9972544,5.338260312,2.042619388,-1.777566392,10.04799013,-0.283255823,0.335343345,-16.65359191,-4.289825449,-5.925387475
89,0.588,3.882737384,2.777386879,0.584452347,0.586153692,1.010523127,-0.016389865,18.35556595,-5.150973152,-5.523860151,1.045941357,1.595289421,0.002241472,-0.000263444,-20.03802746,5.321872677,2.068792882,-1.817920793,10.07679048,-0.289268544,0.347565433,-16.64709783,-4.278370595,-5.930460062
90,0.589,3.874717126,2.781509876,0.602695113,0.586160412,1.010293723,-0.016295401,18.37999684,-5.147223322,-5.502025474,1.053102277,1.592094121,0.002308848,-0.00027142,-20.07839623,5.304760917,2.095254908,-1.859340886,10.10581884,-0.295252225,0.360056733,-16.64061849,-4.266323164,-5.935585446
91,0.59,3.866773537,2.785175483,0.621133689,0.586168748,1.010065751,-0.016200369,18.40525249,-5.143222889,-5.481003589,1.054657433,1.588301931,0.002377005,-0.000281054,-20.11837019,5.286939852,2.122012785,-1.901824808,10.13507978,-0.301202967,0.372827392,-16.63415592,-4.253690835,-5.940765952
92,0.591,3.858910571,2.788391799,0.639765961,0.586178724,1.009839225,-0.016104779,18.43131882,-5.138976739,-5.460791492,1.050648557,1.583900673,0.002445701,-0.000291374,-20.15795827,5.268424271,2.149074166,-1.945371656,10.1645944,-0.307111114,0.385828867,-16.62771185,-4.240481113,-5.946004032
93,0.592,3.851132172,2.791167046,0.658589674,0.586190365,1.009614156,-0.016008641,18.45818125,-5.134489791,-5.441386017,1.04111957,1.578875298,0.002513624,-0.00029036,-20.19716921,5.249229265,2.176446359,-1.989980829,10.19438357,-0.312966584,0.399011216,-16.62128798,-4.226701639,-5.951302064
94,0.592897733,3.844224719,2.793290036,0.675649311,0.586202252,1.009413354,-0.015921875,18.48296218,-5.130261112,-5.424648718,1.027900515,1.573827262,0.002575333,-0.000294265,-20.23205626,5.231431677,2.201289433,-2.030932059,10.22136321,-0.318174814,0.411004827,-16.6155399,-4.213852907,-5.956111244
95,0.593,3.843442518,2.793510085,0.677602269,0.586203693,1.009390554,-0.015911963,18.48582458,-5.129767556,-5.422782907,1.026116232,1.573220137,0.00258258,-0.000296757,-20.23601197,5.22937084,2.204135914,-2.035651345,10.22445051,-0.318765241,0.412382543,-16.6148863,-4.212360799,-5.95666235
96,0.593801479,3.837346468,2.795082305,0.692974871,0.586215612,1.00921241,-0.015834096,18.50853316,-5.125816953,-5.408448688,1.010171373,1.568232528,0.002640927,-0.000330511,-20.26688405,5.21298712,2.226561481,-2.073020596,10.24873885,-0.323373194,0.423282002,-16.609773,-4.200467737,-5.961004908
97,0.594,3.835846031,2.795430322,0.696800832,0.586218735,1.009168433,-0.015814757,18.51423286,-5.124815996,-5.404977046,1.005686233,1.56693385,0.002655804,-0.000342734,-20.27449576,5.20886581,2.23214852,-2.082381845,10.25478001,-0.324509252,0.426011423,-16.60850904,-4.197467616,-5.962087039
98,0.594801479,3.829827728,2.796669777,0.712320241,0.586232044,1.008991483,-0.015736472,18.53754267,-5.120684963,-5.391279646,0.985428593,1.561409294,0.002709767,-0.000327145,-20.30508641,5.191975366,2.254836857,-2.120600374,10.27927882,-0.329070757,0.437127645,-16.60341689,-4.185137625,-5.966482429
99,0.595,3.828346952,2.796936078,0.71618224,0.586235514,1.008947803,-0.01571703,18.54338965,-5.11963961,-5.387965732,0.979880513,1.559968,0.002720701,-0.000297606,-20.31262921,5.187730003,2.260489484,-2.13017205,10.28537416,-0.330194181,0.439905063,-16.60215837,-4.182029932,-5.96757776
100,0.595531268,3.82440389,2.797570411,0.726552377,0.586245142,1.008831199,-0.015664903,18.5591786,-5.116799854,-5.379250034,0.964002005,1.555982695,0.002750192,-0.000220375,-20.33274847,5.176250228,2.275681718,-2.155992723,10.30174167,-0.333186956,0.447376972,-16.59879585,-4.173609711,-5.970522385
101,0.596,3.820949094,2.798036458,0.735743901,0.586254053,1.008728672,-0.015618793,18.57327886,-5.114244117,-5.371743916,0.948750675,1.55232192,0.002780218,-0.00019314,-20.35042005,5.165980102,2.289165049,-2.179022727,10.31625147,-0.335810039,0.454011576,-16.5958358,-4.166056387,-5.973136937
102,0.596531268,3.817061195,2.798460312,0.746209158,0.586264628,1.008612865,-0.0155664,18.58945064,-5.111291921,-5.363442599,0.930063731,1.548032129,0.002826818,-0.000292808,-20.37036018,5.154182051,2.30453828,-2.205407234,10.33277623,-0.338762647,0.461576439,-16.59248853,-4.157356228,-5.976119678
103,0.597,3.813655723,2.798744331,0.755484557,0.58627438,1.008511041,-0.015520059,18.60388514,-5.108640439,-5.35629694,0.912345206,1.544178431,0.002897409,-0.000688737,-20.3878754,5.14363649,2.318183762,-2.228935108,10.34742922,-0.341348418,0.468278905,-16.58954201,-4.149559514,-5.978769417
104,0.597469672,3.810267353,2.798944336,0.76481722,0.586284549,1.008409347,-0.015473517,18.61850253,-5.105938751,-5.349306939,0.893440972,1.540195766,0.002977345,-0.001184645,-20.40535374,5.132942552,2.331933144,-2.252744388,10.36217742,-0.343921442,0.475032991,-16.5865965,-4.141633622,-5.981440899
105,0.597939345,3.806903435,2.79906018,0.774187995,0.586295118,1.00830799,-0.015426869,18.63327174,-5.103191967,-5.342487766,0.87339199,1.536064185,0.003056858,-0.001688375,-20.42276107,5.122122564,2.345759155,-2.276788234,10.37698995,-0.346476414,0.481831255,-16.58365842,-4.133594493,-5.984128606
106,0.598,3.806470813,2.799069044,0.775400923,0.586296511,1.008294925,-0.015420837,18.63519005,-5.102833962,-5.341619574,0.870719656,1.535519057,0.003066897,-0.001751742,-20.42500399,5.120716123,2.347550292,-2.27991045,10.37890756,-0.34680503,0.482712503,-16.58327955,-4.13254807,-5.984476887
107,0.598469672,3.803135082,2.799090466,0.784814039,0.58630753,1.008193953,-0.015374069,18.65012797,-5.100036101,-5.334994164,0.849386028,1.531186906,0.00313588,-0.002156775,-20.44233242,5.109755372,2.36146286,-2.304219382,10.39379125,-0.349339287,0.489566276,-16.58035042,-4.124381567,-5.987182663
108,0.598939345,3.799824959,2.799028256,0.794263757,0.586318949,1.008093326,-0.015327196,18.66521275,-5.097192056,-5.328542561,0.826922706,1.526617986,0.003175623,-0.002274627,-20.4595921,5.0986709,2.375451553,-2.328763134,10.40873422,-0.351855543,0.496482498,-16.57742985,-4.116102167,-5.989903796
109,0.599,3.799399357,2.799014216,0.795486795,0.586320453,1.008080356,-0.015321135,18.66717147,-5.096821489,-5.327721915,0.823939609,1.526012784,0.003179371,-0.002276288,-20.4618161,5.097230525,2.377263708,-2.331949937,10.41066849,-0.352179122,0.497379677,-16.5770533,-4.115024796,-5.990256372
110,0.599469672,3.796118397,2.79885985,0.804977941,0.586332325,1.007980117,-0.015274145,18.68242011,-5.093927613,-5.321462982,0.800206476,1.521233413,0.003206272,-0.002268496,-20.47899892,5.086009531,2.391339843,-2.356759329,10.42568232,-0.354673505,0.504352514,-16.57414236,-4.106620147,-5.992995885
111,0.599939345,3.792863625,2.798625337,0.814505575,0.586344603,1.007880223,-0.015227052,18.69781198,-5.090990854,-5.315372975,0.77535486,1.516287275,0.003229068,-0.0022194,-20.49611438,5.074669999,2.405494155,-2.381804251,10.44075939,-0.357148015,0.511373322,-16.57124004,-4.09810602,-5.995752163
112,0.6,3.792445221,2.79858927,0.815738653,0.586346218,1.007867348,-0.015220963,18.69981008,-5.090608514,-5.314598744,0.772064202,1.515636933,0.003231922,-0.002212171,-20.49831985,5.073197039,2.40732782,-2.385055825,10.44271118,-0.357466078,0.512283213,-16.57086585,-4.096998557,-5.99610936
113,0.600469672,3.789220414,2.79826576,0.825307236,0.586358956,1.007767843,-0.015173757,18.71536153,-5.08762454,-5.308697871,0.745956827,1.510518365,0.00325581,-0.002174113,-20.51535994,5.061726188,2.421571185,-2.41036713,10.45786207,-0.359916729,0.519349393,-16.56797335,-4.088362287,-5.998885061
114,0.601,3.785611488,2.797807371,0.836154817,0.586373831,1.007655903,-0.015120334,18.7330888,-5.084206234,-5.302234575,0.715149123,1.504570725,0.003289705,-0.002199264,-20.53452121,5.048636944,2.437749579,-2.439231284,10.47505062,-0.362657124,0.527367161,-16.56471788,-4.078482279,-6.002040401
115,0.601745978,3.780594185,2.796997545,0.851489952,0.586395647,1.007499193,-0.015044974,18.75831985,-5.07931085,-5.293501135,0.669446663,1.495871899,0.003339417,-0.002257311,-20.56133317,5.029983671,2.460678839,-2.480343612,10.49937679,-0.366461024,0.538704467,-16.56015815,-4.064356163,-6.006516961
116,0.602,3.778901688,2.796678306,0.856732095,0.586403315,1.007446029,-0.015019256,18.76698912,-5.077620922,-5.290622474,0.653256565,1.492817261,0.003355703,-0.002271717,-20.57042602,5.023568494,2.468532886,-2.494479895,10.50770119,-0.367741984,0.542575996,-16.55861079,-4.059485458,-6.008051588
117,0.602745978,3.773979323,2.795615408,0.872184872,0.586426538,1.007290497,-0.014943568,18.79267119,-5.07259227,-5.282446926,0.603883396,1.483574618,0.003402022,-0.00230099,-20.59702069,5.004547552,2.491733342,-2.536395084,10.53225939,-0.371462821,0.554000967,-16.55408282,-4.0450066,-6.0125887
118,0.603,3.772319668,2.7952113,0.877466567,0.586434687,1.007237736,-0.014917739,18.80149152,-5.070857791,-5.279757289,0.586451605,1.480333984,0.003417216,-0.002305424,-20.60604033,4.998009607,2.499679967,-2.550805139,10.54065967,-0.372715864,0.557911657,-16.55254654,-4.040017069,-6.014144133
119,0.603897181,3.7665264,2.793616085,0.896199701,0.586464458,1.007052212,-0.014826292,18.83294256,-5.064644233,-5.2706384,0.522388577,1.468514484,0.003471131,-0.002323681,-20.63775045,4.974677136,2.527935654,-2.602258076,10.57047345,-0.377085312,0.571829536,-16.5471439,-4.02215754,-6.019680787
120,0.604,3.765869374,2.793416773,0.898354318,0.586467969,1.007031032,-0.01481579,18.83657621,-5.063923571,-5.269631073,0.514799782,1.467122707,0.003477384,-0.002326368,-20.64137005,4.971979587,2.531192679,-2.608210357,10.57390426,-0.377580473,0.573435923,-16.54652711,-4.020087418,-6.020319618
121,0.605,3.759554415,2.791304855,0.919391597,0.58650318,1.006825928,-0.014713419,18.87222341,-5.056824733,-5.260236051,0.43836821,1.453183174,0.00353778,-0.002351456,-20.67642014,4.945497465,2.563072985,-2.666700149,10.60743038,-0.382331102,0.589148232,-16.5405541,-3.999706478,-6.026579705
122,0.606,3.753378094,2.788885319,0.940574758,0.58654034,1.006622431,-0.014610635,18.90841332,-5.049567376,-5.251564844,0.357225615,1.438508373,0.003596899,-0.002372384,-20.7111947,4.918581933,2.595322822,-2.726280322,10.64124918,-0.386957403,0.604990982,-16.53462879,-3.978883824,-6.032926044
123,0.607,3.747343637,2.786168046,0.961900094,0.586579467,1.006420549,-0.014507445,18.94512591,-5.042157738,-5.243609647,0.271442028,1.423094811,0.003654338,-0.002390675,-20.74569728,4.8912519,2.627943687,-2.786957265,10.67537076,-0.391449509,0.620906487,-16.52875236,-3.957629174,-6.039360257
124,0.608,3.741454464,2.783163187,0.983363561,0.586620581,1.006220293,-0.01440386,18.98234066,-5.034602269,-5.236362111,0.181088963,1.406939618,0.003710052,-0.002407869,-20.7799313,4.86352673,2.66093602,-2.848737322,10.70978727,-0.395803026,0.636895062,-16.52292621,-3.935952619,-6.045883719
125,0.609,3.73571418,2.779881105,1.004960777,0.586663699,1.006021674,-0.014299886,19.02003659,-5.026907551,-5.229813457,0.086239455,1.390038883,0.003763696,-0.002419885,-20.81389997,4.835426165,2.69429918,-2.911626832,10.74447333,-0.400018568,0.653013404,-16.51715195,-3.913864563,-6.052497538
126,0.61,3.730126052,2.776331935,1.026687535,0.586708842,1.005824702,-0.014195533,19.05819278,-5.019080013,-5.223954889,-0.013032299,1.372390283,0.003814844,-0.002425758,-20.84760554,4.80696971,2.728032584,-2.975633384,10.77941914,-0.404091421,0.669261266,-16.51143079,-3.891375148,-6.059202913
127,0.611,3.724692992,2.772525588,1.048539825,0.586756026,1.005629389,-0.014090809,19.09678846,-5.011125946,-5.218777585,-0.116651044,1.35399323,0.003863049,-0.002428004,-20.88104921,4.778176623,2.762135722,-3.040765847,10.81463106,-0.408011785,0.685579318,-16.50576355,-3.868494254,-6.066001144
128,0.612,3.719417827,2.768471976,1.070513562,0.586805268,1.005435744,-0.013985723,19.13580276,-5.00305166,-5.21427247,-0.224540434,1.33484781,0.003907847,-0.002428899,-20.91423159,4.749066243,2.796607576,-3.107033739,10.85011462,-0.411770505,0.701907163,-16.50015096,-3.845231799,-6.07289345
129,0.613,3.714303569,2.764181188,1.092604323,0.586856587,1.005243781,-0.013880283,19.17521438,-4.994863578,-5.210430023,-0.336622748,1.314953755,0.003948724,-0.00242744,-20.94715298,4.719658216,2.831445966,-3.174446593,10.88585691,-0.415363162,0.718244071,-16.49459393,-3.821597988,-6.079880765
130,0.614,3.709353412,2.759663461,1.11480735,0.58691,1.005053515,-0.013774496,19.21500163,-4.986568204,-5.207240296,-0.452818902,1.294310556,0.003985151,-0.002419765,-20.97981338,4.689972452,2.86664754,-3.243013975,10.9218267,-0.418789596,0.734648305,-16.48909352,-3.797603286,-6.086963735
131,0.615,3.704570189,2.754928786,1.137118077,0.586965525,1.004864961,-0.013668372,19.25514306,-4.978171896,-5.204693326,-0.573049002,1.272919315,0.004016607,-0.002404821,-21.01221173,4.660028576,2.902208982,-3.312746734,10.95800844,-0.422045172,0.75112039,-16.4836504,-3.773257878,-6.094143092
132,0.616,3.699956362,2.7499869,1.159532144,0.587023177,1.004678133,-0.013561919,19.29561744,-4.969680872,-5.202779144,-0.697232485,1.25078285,0.004042513,-0.00238451,-21.04434584,4.62984592,2.938127058,-3.383657044,10.99440327,-0.425120975,0.76759983,-16.47826483,-3.748571666,-6.101419666
133,0.617,3.695514287,2.744847494,1.182045137,0.587082974,1.004493048,-0.013455144,19.33640354,-4.961101342,-5.201487568,-0.825287983,1.227904894,0.004062181,-0.002361124,-21.07621281,4.599443811,2.974398018,-3.45575779,11.03101192,-0.428008638,0.78402356,-16.47293692,-3.723554553,-6.108794201
134,0.618,3.691246507,2.739520362,1.204652295,0.587144932,1.004309724,-0.013348057,19.37747982,-4.952439563,-5.200808003,-0.957132854,1.204288669,0.004074988,-0.002333256,-21.10780934,4.568841759,3.011016825,-3.529061866,11.0678154,-0.430703945,0.800392345,-16.46766693,-3.698216667,-6.116267126
135,0.619,3.68715575,2.734015369,1.227348518,0.587209069,1.004128182,-0.013240664,19.41882443,-4.943701817,-5.200729449,-1.092683177,1.179936906,0.004080495,-0.002295979,-21.13913175,4.538059419,3.047977133,-3.603582169,11.10477496,-0.433206487,0.816771072,-16.4624553,-3.672568336,-6.123838555
136,0.62,3.683244362,2.728342111,1.250128918,0.587275399,1.003948444,-0.013132974,19.46041587,-4.934894251,-5.201240908,-1.231854633,1.154854192,0.004078191,-0.002247561,-21.17017519,4.507116119,3.08527268,-3.679332926,11.14186849,-0.435512158,0.833163428,-16.45730201,-3.646619594,-6.131508699
137,0.621,3.679514285,2.722509912,1.272988839,0.58734394,1.003770531,-0.013024994,19.50223295,-4.926022888,-5.202331418,-1.374562664,1.12904714,0.004067385,-0.002189872,-21.20093366,4.476030858,3.122897351,-3.756329744,11.17909168,-0.437613155,0.849508004,-16.45220661,-3.62038019,-6.139277879
138,0.622,3.675967345,2.716528009,1.295923583,0.587414706,1.003594466,-0.012916733,19.5442546,-4.917093721,-5.203989873,-1.520722177,1.102523484,0.004047266,-0.002125739,-21.23140035,4.444822544,3.160844497,-3.834588972,11.21643993,-0.439501949,0.865740389,-16.44716849,-3.59385984,-6.14714633
139,0.622961763,3.672730672,2.710642228,1.318047262,0.587484881,1.0034269,-0.012812352,19.58484259,-4.908457028,-5.206109969,-1.664468685,1.076344346,0.004018616,-0.002056178,-21.26042006,4.414709132,3.197637383,-3.911061914,11.25245427,-0.441114983,0.881249916,-16.44237661,-3.568097715,-6.154807481
140,0.623,3.672605558,2.710405657,1.318928103,0.587487714,1.003420274,-0.012808197,19.58645948,-4.908112743,-5.206204748,-1.670246876,1.075290046,0.004017283,-0.002053179,-21.26156799,4.413510159,3.199106059,-3.914126906,11.25388748,-0.44117498,0.881865167,-16.44218718,-3.56706843,-6.155113958
141,0.623961763,3.669549048,2.704393523,1.341113792,0.58756006,1.003254539,-0.012703559,19.62720337,-4.899431857,-5.208848701,-1.817147338,1.048433777,0.003978976,-0.00196903,-21.29029282,4.383314599,3.23619237,-3.991844943,11.28995254,-0.44258085,0.897342409,-16.43744966,-3.541055072,-6.162870075
142,0.624,3.669431137,2.704152104,1.341996994,0.58756298,1.003247987,-0.012699394,19.62882605,-4.899085928,-5.208964075,-1.823049241,1.047352679,0.003977258,-0.001965325,-21.29142887,4.382112721,3.237672522,-3.994959755,11.29138684,-0.442632621,0.897957846,-16.43726239,-3.54001599,-6.163180317
143,0.625,3.666445873,2.69777631,1.365125102,0.587640518,1.003077633,-0.01259033,19.67133315,-4.890019135,-5.212255958,-1.979041817,1.018719534,0.003926705,-0.001859617,-21.32097409,4.350648881,3.276534569,-4.077105125,11.32890909,-0.443871816,0.914026068,-16.43239333,-3.512712249,-6.171345093
144,0.626,3.66365113,2.691286954,1.388307534,0.587720345,1.002909242,-0.012481011,19.71396006,-4.880918115,-5.216068638,-2.138137336,0.989401293,0.003864872,-0.001738427,-21.35019357,4.319136921,3.315683117,-4.16058206,11.36644425,-0.444885999,0.930008432,-16.4275788,-3.485166657,-6.179608106
145,0.627,3.66104815,2.684692591,1.411539367,0.587802473,1.002742847,-0.012371445,19.75668615,-4.871788589,-5.220390313,-2.300248242,0.959410007,0.003791162,-0.001605898,-21.37907643,4.287594962,3.35510853,-4.245410337,11.4039817,-0.445668617,0.945841742,-16.42281744,-3.457388617,-6.187969098
146,0.627937497,3.658783293,2.678422571,1.43335932,0.587881571,1.002588694,-0.012268508,19.79681333,-4.863208848,-5.224893212,-2.454886458,0.930691334,0.003710893,-0.001469105,-21.40583818,4.25801331,3.392311297,-4.326181339,11.43914611,-0.446189893,0.960557842,-16.41840088,-3.431144132,-6.195895954
147,0.628,3.658638364,2.678001702,1.434815324,0.587886917,1.002578481,-0.012261637,19.79949063,-4.862636237,-5.225208687,-2.465285852,0.928756137,0.003705151,-0.001459385,-21.40761128,4.256041092,3.394799664,-4.331609584,11.44148856,-0.446217354,0.961535935,-16.41810803,-3.429387637,-6.196427463
148,0.628937497,3.656556099,2.671648807,1.45667152,0.587968199,1.002426267,-0.012158477,19.83967223,-4.8540402,-5.230165555,-2.622586274,0.899424156,0.003613037,-0.001300472,-21.43403606,4.226464637,3.432240035,-4.413683505,11.4765737,-0.446521299,0.976198666,-16.41373923,-3.402942848,-6.204444723
149,0.629,3.656423392,2.67122267,1.458129764,0.587973691,1.002416185,-0.012151592,19.84235252,-4.853466676,-5.230510891,-2.633160346,0.897448358,0.003606494,-0.001288977,-21.4357863,4.224493323,3.434743834,-4.419199235,11.47890909,-0.446534347,0.977175919,-16.41344953,-3.401173296,-6.204982226
150,0.63,3.654404402,2.664363585,1.481477334,0.58806281,1.002255997,-0.012041314,19.88525126,-4.84428543,-5.23628428,-2.803782417,0.86549835,0.003494519,-0.001091093,-21.4635885,4.192969263,3.474928678,-4.508200187,11.51620773,-0.446618121,0.992773173,-16.40884043,-3.372754888,-6.213632573
151,0.631,3.652582124,2.657432261,1.50485297,0.588154284,1.002097957,-0.011930808,19.92816673,-4.835097943,-5.242516547,-2.977063359,0.832921088,0.003368592,-0.000869399,-21.49100378,4.161486111,3.515342146,-4.598634814,11.55336863,-0.446463425,1.008267714,-16.40427883,-3.344141443,-6.222377854
152,0.632,3.650957163,2.650436358,1.52825159,0.588248124,1.001942105,-0.011820077,19.97107888,-4.825909632,-5.249195448,-3.152914388,0.799733174,0.003228773,-0.000630265,-21.51801728,4.130060834,3.555971605,-4.690526178,11.59037455,-0.446064864,1.023600547,-16.39976274,-3.315341933,-6.231217339
